-0.376953 0.000303499
-0.373047 -0.000347543
-0.369141 -0.000849345
-0.365234 -0.00130315
-0.361328 -0.0017482
-0.357422 -0.00220032
-0.353516 -0.00263835
-0.349609 -0.00307854
-0.345703 -0.00353175
-0.341797 -0.00410873
-0.341797 -0.00410873
-0.337891 -0.00459613
-0.333984 -0.00500681
-0.330078 -0.00539595
-0.326172 -0.00577386
-0.322266 -0.00614961
-0.318359 -0.00650357
-0.314453 -0.0068472
-0.310547 -0.00718195
-0.306641 -0.00751322
-0.302734 -0.00790904
-0.298828 -0.00824777
-0.302734 -0.00790904
-0.294922 -0.00851379
-0.291016 -0.00875266
-0.287109 -0.00897099
-0.283203 -0.00916959
-0.279297 -0.00934834
-0.275391 -0.00950682
-0.271484 -0.00964449
-0.267578 -0.00976106
-0.263672 -0.00985766
-0.259766 -0.00992876
-0.255859 -0.0099769
-0.251953 -0.0100016
-0.248047 -0.0100024
-0.244141 -0.00997903
-0.240234 -0.00993119
-0.236328 -0.00985908
-0.232422 -0.00976432
-0.228516 -0.0096422
-0.224609 -0.00949522
-0.220703 -0.00932319
-0.216797 -0.00912625
-0.212891 -0.00890481
-0.208984 -0.00865972
-0.205078 -0.00839295
-0.201172 -0.00811022
-0.197266 -0.0078472
-0.197266 -0.0078472
-0.193359 -0.00762734
-0.189453 -0.00731934
-0.185547 -0.00696431
-0.181641 -0.00658193
-0.177734 -0.0061786
-0.173828 -0.00576396
-0.169922 -0.0053209
-0.166016 -0.00486494
-0.162109 -0.00440391
-0.158203 -0.00398316
-0.158203 -0.00398316
-0.154297 -0.00366116
-0.150391 -0.00322242
-0.146484 -0.00272728
-0.142578 -0.00221289
-0.138672 -0.00169659
-0.134766 -0.00116193
-0.130859 -0.000631895
-0.126953 -0.000139003
-0.498047 0.0099059
-0.494141 0.00988274
-0.490234 0.00983622
-0.486328 0.00976642
-0.482422 0.00966915
-0.478516 0.00955383
-0.474609 0.00941816
-0.470703 0.00926173
-0.466797 0.00908491
-0.462891 0.00888802
-0.458984 0.00867102
-0.455078 0.00843309
-0.447266 0.00784476
-0.451172 0.0081718
-0.447266 0.00784476
-0.443359 0.00743375
-0.439453 0.00709973
-0.435547 0.00677003
-0.431641 0.00643108
-0.427734 0.00607914
-0.423828 0.00570383
-0.419922 0.00532793
-0.416016 0.00493807
-0.412109 0.00453014
-0.408203 0.00406847
-0.408203 0.00406847
-0.404297 0.00346844
-0.400391 0.00300829
-0.396484 0.00257266
-0.392578 0.00213618
-0.388672 0.00168424
-0.384766 0.00123938
