t ke gpe 
0.3975 0.00151901 -1.24985
0.4 0.00152289 -1.24985
0.4025 0.00153715 -1.24985
0.405 0.00155126 -1.24985
0.4075 0.00156697 -1.24985
0.41 0.00158093 -1.24985
0.4125 0.00159486 -1.24985
0.415 0.00160875 -1.24985
0.4175 0.00162265 -1.24985
0.42 0.00163655 -1.24985
0.4225 0.00165049 -1.24985
0.425 0.00166448 -1.24985
0.4275 0.00167856 -1.24985
0.43 0.0016927 -1.24985
0.4325 0.00170695 -1.24985
0.435 0.00172129 -1.24985
0.4375 0.00173576 -1.24985
0.44 0.00175033 -1.24985
0.4425 0.00176503 -1.24985
0.445 0.00177985 -1.24985
0.4475 0.00179478 -1.24985
0.45 0.00180984 -1.24985
0.4525 0.00182501 -1.24984
0.455 0.00184031 -1.24984
0.4575 0.00185568 -1.24984
0.46 0.00186508 -1.24984
0.4625 0.00187767 -1.24984
0.465 0.00189327 -1.24984
0.4675 0.00190886 -1.24984
0.47 0.00192452 -1.24984
0.4725 0.00194018 -1.24984
0.475 0.0019559 -1.24984
0.4775 0.00197158 -1.24984
0.48 0.00198724 -1.24984
0.4825 0.0020029 -1.24984
0.485 0.00201854 -1.24984
0.4875 0.00203415 -1.24984
0.49 0.00204973 -1.24984
0.4925 0.00206524 -1.24984
0.495 0.00208076 -1.24984
0.4975 0.00209624 -1.24984
0.5 0.00211167 -1.24984
0.5025 0.00212705 -1.24984
0.505 0.0021424 -1.24984
0.5075 0.00215771 -1.24983
0.51 0.00217223 -1.24983
0.5125 0.00218729 -1.24983
0.515 0.00220142 -1.24983
0.5175 0.00221631 -1.24983
0.52 0.00223142 -1.24983
0.5225 0.00224652 -1.24983
0.525 0.00226159 -1.24983
0.5275 0.00227481 -1.24983
0.53 0.00228986 -1.24983
0.5325 0.00230485 -1.24982
0.535 0.00231991 -1.24982
0.5375 0.002335 -1.24982
0.54 0.0023501 -1.24982
0.5425 0.00236522 -1.24982
0.545 0.00238037 -1.24982
0.5475 0.00239551 -1.24982
0.55 0.00241066 -1.24982
0.5525 0.00242577 -1.24981
0.555 0.00244088 -1.24981
0.5575 0.0024559 -1.24981
0.56 0.00247091 -1.24981
0.5625 0.00248576 -1.24981
0.565 0.00249938 -1.24981
0.5675 0.00251351 -1.24981
0.57 0.00252806 -1.24981
0.5725 0.00254235 -1.2498
0.575 0.0025568 -1.2498
0.5775 0.00257073 -1.2498
0.58 0.00258506 -1.2498
0.5825 0.00259852 -1.2498
0.585 0.00260781 -1.2498
0.5875 0.00262096 -1.2498
0.59 0.00263548 -1.24979
0.5925 0.00264807 -1.24979
0.595 0.00266003 -1.24979
0.5975 0.00267309 -1.24979
0.6 0.00268597 -1.24979
0.6025 0.00269933 -1.24979
0.605 0.00271193 -1.24979
0.6075 0.00272152 -1.24978
0.61 0.00273013 -1.24978
0.6125 0.00274398 -1.24978
