t ke gpe 
0 0 0.124974
0.000293666 5.07595e-05 0.124974
0.00104031 5.55941e-05 0.124974
0.00203583 5.94063e-05 0.124974
0.00317357 6.07865e-05 0.124974
0.00453885 6.50204e-05 0.124974
0.00590414 6.9156e-05 0.124974
0.00726943 7.44464e-05 0.124974
0.00863471 7.99429e-05 0.124974
0.01 8.57125e-05 0.124974
0.012 9.4307e-05 0.124974
0.014 0.000103129 0.124974
0.016 0.000111912 0.124974
0.018 0.000120644 0.124974
0.02 0.000129183 0.124974
0.0225 0.000139525 0.124974
0.025 0.000149513 0.124974
0.0275 0.000159059 0.124974
0.03 0.000168219 0.124974
0.0325 0.000176925 0.124974
0.035 0.000185232 0.124974
0.0375 0.000193096 0.124974
0.04 0.000200586 0.124974
0.0425 0.000207676 0.124974
0.045 0.000214428 0.124974
0.0475 0.000220839 0.124974
0.05 0.000226991 0.124974
0.0525 0.000232884 0.124974
0.055 0.000238594 0.124974
0.0575 0.000244113 0.124974
0.06 0.000249488 0.124974
0.0625 0.000254705 0.124974
0.065 0.000259802 0.124974
0.0675 0.000264756 0.124974
0.07 0.000269614 0.124974
0.0725 0.000274339 0.124974
0.075 0.000278983 0.124975
0.0775 0.000283501 0.124975
0.08 0.000287948 0.124975
0.0825 0.000292258 0.124975
0.085 0.00029649 0.124975
0.0875 0.000300578 0.124975
0.09 0.000304586 0.124975
0.0925 0.000308471 0.124975
0.095 0.000312255 0.124975
0.0975 0.000315872 0.124975
0.1 0.000319383 0.124975
0.1025 0.000322718 0.124975
0.105 0.000325955 0.124975
0.1075 0.000329052 0.124975
0.11 0.000332067 0.124975
0.1125 0.000334947 0.124976
0.115 0.000337752 0.124976
0.1175 0.000340501 0.124976
0.12 0.0003432 0.124976
0.1225 0.000345818 0.124976
0.125 0.000348393 0.124976
0.1275 0.000350887 0.124976
0.13 0.000353336 0.124976
0.1325 0.000355714 0.124976
0.135 0.000358051 0.124976
0.1375 0.000360322 0.124976
0.14 0.000362568 0.124976
0.1425 0.000364761 0.124977
0.145 0.000366932 0.124977
0.1475 0.000369065 0.124977
0.15 0.000371237 0.124977
0.1525 0.000373458 0.124977
0.155 0.000375679 0.124977
0.1575 0.000377851 0.124977
0.16 0.000379985 0.124977
0.1625 0.00038205 0.124977
0.165 0.00038406 0.124977
0.1675 0.000385999 0.124978
0.17 0.000387889 0.124978
0.1725 0.000389716 0.124978
0.175 0.000391499 0.124978
0.1775 0.000393229 0.124978
0.18 0.000394932 0.124978
0.1825 0.000396602 0.124978
0.185 0.000398278 0.124978
0.1875 0.000399965 0.124978
0.19 0.000401682 0.124979
0.1925 0.000403424 0.124979
0.195 0.000405218 0.124979
0.1975 0.000407071 0.124979
0.2 0.000408991 0.124979
0.2025 0.000410996 0.124979
0.205 0.000413136 0.124979
0.2075 0.00041543 0.124979
0.21 0.000418072 0.124979
0.2125 0.000420864 0.124979
0.215 0.000423652 0.12498
0.2175 0.00042641 0.12498
0.22 0.000429181 0.12498
0.2225 0.000431924 0.12498
0.225 0.000434667 0.12498
0.2275 0.000437383 0.12498
0.23 0.000440087 0.12498
0.2325 0.00044277 0.12498
0.235 0.000445453 0.12498
0.2375 0.000448134 0.12498
0.24 0.00045087 0.12498
0.2425 0.000453707 0.124981
0.245 0.00045671 0.124981
0.2475 0.00045994 0.124981
0.25 0.000463282 0.124981
0.2525 0.000466517 0.124981
0.255 0.00046965 0.124981
0.2575 0.000472675 0.124981
0.26 0.000475615 0.124981
0.2625 0.000478433 0.124981
0.265 0.00048117 0.124981
0.2675 0.0004838 0.124982
0.27 0.00048635 0.124982
0.2725 0.000488819 0.124982
0.275 0.000491239 0.124982
0.2775 0.000493581 0.124982
0.28 0.000495831 0.124982
0.2825 0.000497985 0.124982
0.285 0.000500059 0.124982
0.2875 0.000502026 0.124982
0.29 0.000503918 0.124982
0.2925 0.000505709 0.124982
0.295 0.00050742 0.124983
0.2975 0.000509035 0.124983
0.3 0.000510576 0.124983
0.3025 0.000512021 0.124983
0.305 0.000513406 0.124983
0.3075 0.000514719 0.124983
0.31 0.000515969 0.124983
0.3125 0.000517144 0.124983
0.315 0.000518277 0.124983
0.3175 0.000519326 0.124983
0.32 0.000520301 0.124983
0.3225 0.000521168 0.124983
0.325 0.000521943 0.124983
0.3275 0.000522597 0.124983
0.33 0.000523147 0.124984
0.3325 0.000523569 0.124984
0.335 0.000523883 0.124984
0.3375 0.00052406 0.124984
0.34 0.000524127 0.124984
0.3425 0.000524076 0.124984
0.345 0.000523924 0.124984
0.3475 0.000523658 0.124984
0.35 0.000523303 0.124984
0.3525 0.000522848 0.124984
0.355 0.000522319 0.124984
0.3575 0.000521703 0.124984
0.36 0.000521017 0.124984
0.3625 0.000520256 0.124984
0.365 0.000519441 0.124984
0.3675 0.000518585 0.124984
0.37 0.000517688 0.124984
0.3725 0.000516787 0.124985
0.375 0.000515898 0.124985
0.3775 0.000515045 0.124985
0.38 0.000514271 0.124985
0.3825 0.000513602 0.124985
0.385 0.000513095 0.124985
0.3875 0.000512797 0.124985
0.39 0.000512769 0.124985
0.3925 0.000513026 0.124985
0.395 0.000513572 0.124985
0.3975 0.000514368 0.124985
0.4 0.000515415 0.124985
0.4025 0.000516648 0.124985
0.405 0.00051805 0.124985
0.4075 0.000519576 0.124985
0.41 0.000521229 0.124985
0.4125 0.000522982 0.124985
0.415 0.000524824 0.124985
0.4175 0.000526702 0.124985
0.42 0.000528632 0.124985
0.4225 0.000530543 0.124985
0.425 0.000532457 0.124985
0.4275 0.000534316 0.124985
0.43 0.000536129 0.124985
0.4325 0.00053784 0.124985
0.435 0.00053947 0.124985
0.4375 0.000540974 0.124985
0.44 0.000542374 0.124985
0.4425 0.000543635 0.124985
0.445 0.00054478 0.124985
0.4475 0.00054579 0.124985
0.45 0.000546667 0.124985
0.4525 0.000547417 0.124984
0.455 0.000548049 0.124984
0.4575 0.000548556 0.124984
0.46 0.00054897 0.124984
0.4625 0.000549294 0.124984
0.465 0.000549535 0.124984
0.4675 0.000549708 0.124984
0.47 0.000549835 0.124984
0.4725 0.000549929 0.124984
0.475 0.000549981 0.124984
0.4775 0.00055 0.124984
0.48 0.000550011 0.124984
0.4825 0.000550003 0.124984
0.485 0.000549995 0.124984
0.4875 0.000549977 0.124984
0.49 0.000549965 0.124984
0.4925 0.000549959 0.124984
0.495 0.000549969 0.124984
0.4975 0.000549989 0.124984
0.5 0.000550051 0.124984
0.5025 0.000550139 0.124984
0.505 0.000550275 0.124984
0.5075 0.000550448 0.124983
0.51 0.000550706 0.124983
0.5125 0.00055109 0.124983
0.515 0.000551739 0.124983
0.5175 0.000552535 0.124983
0.52 0.000553438 0.124983
0.5225 0.000554352 0.124983
0.525 0.000555356 0.124983
0.5275 0.000556389 0.124983
0.53 0.000557414 0.124983
0.5325 0.000558351 0.124982
0.535 0.000559285 0.124982
0.5375 0.00056008 0.124982
0.54 0.000560887 0.124982
0.5425 0.000561551 0.124982
0.545 0.000562237 0.124982
0.5475 0.000562768 0.124982
0.55 0.000563379 0.124982
0.5525 0.000563802 0.124981
0.555 0.000564378 0.124981
0.5575 0.000564743 0.124981
0.56 0.000565373 0.124981
0.5625 0.000565733 0.124981
0.565 0.000566503 0.124981
0.5675 0.000566904 0.124981
0.57 0.000567903 0.124981
0.5725 0.00056833 0.12498
0.575 0.000569588 0.12498
0.5775 0.000569979 0.12498
0.58 0.000571557 0.12498
0.5825 0.000571796 0.12498
0.585 0.000573792 0.12498
0.5875 0.000573749 0.12498
0.59 0.000576346 0.124979
0.5925 0.000575846 0.124979
0.595 0.000576947 0.124979
0.5975 0.000578563 0.124979
0.6 0.00057952 0.124979
0.6025 0.000581318 0.124979
0.605 0.000582053 0.124979
0.6075 0.000584087 0.124978
0.61 0.000584572 0.124978
0.6125 0.000587006 0.124978
0.615 0.000587059 0.124978
0.6175 0.000588158 0.124978
0.62 0.000589674 0.124978
0.6225 0.000590538 0.124978
0.625 0.0005921 0.124977
0.6275 0.000592529 0.124977
0.63 0.00059419 0.124977
0.6325 0.000594196 0.124977
0.635 0.000596174 0.124977
0.6375 0.000596627 0.124977
0.64 0.000596674 0.124976
0.6425 0.000597441 0.124976
0.645 0.000597242 0.124976
0.6475 0.000598066 0.124976
