t ke gpe 
0 0 12.4988
0.000362921 4.26877e-11 12.4981
0.00132663 5.85997e-11 12.4981
0.00256568 2.06159e-10 12.4981
0.00405255 5.05915e-10 12.4981
0.00553941 9.30358e-10 12.4981
0.00702627 1.49245e-09 12.4981
0.00851314 2.18737e-09 12.4981
0.01 3.01424e-09 12.4981
0.012 4.33163e-09 12.4981
0.014 5.88459e-09 12.4979
0.016 7.68171e-09 12.4979
0.018 9.71522e-09 12.4979
0.02 1.1991e-08 12.4979
0.0225 1.51649e-08 12.4979
0.025 1.87177e-08 12.4979
0.0275 2.26424e-08 12.4979
0.03 2.69428e-08 12.4979
0.0333333 3.32397e-08 12.4979
0.0366667 4.0216e-08 12.4979
0.04 4.78523e-08 12.4979
0.0433333 5.61574e-08 12.4979
0.0466667 6.51303e-08 12.4979
0.05 7.47697e-08 12.4979
0.0533333 8.50746e-08 12.4979
0.0566667 9.60454e-08 12.4979
0.06 1.07683e-07 12.4979
0.0633333 1.19986e-07 12.4979
0.0666667 1.32957e-07 12.4979
0.07 1.46595e-07 12.4979
0.0733333 1.60902e-07 12.4979
0.0766667 1.75857e-07 12.4979
0.08 1.91529e-07 12.4979
0.0833333 2.0785e-07 12.4979
0.0866667 2.24833e-07 12.4979
0.09 2.42498e-07 12.4979
0.0933333 2.60805e-07 12.4979
0.0966667 2.79821e-07 12.4979
0.1 2.99513e-07 12.4979
0.103333 3.19867e-07 12.4979
0.106667 3.40892e-07 12.4979
0.11 3.62627e-07 12.4979
0.113333 3.85006e-07 12.4979
0.116667 4.08128e-07 12.4979
0.12 4.31833e-07 12.4979
0.123333 4.56318e-07 12.4979
0.126667 4.81425e-07 12.4978
0.13 5.0724e-07 12.4978
0.133333 5.33744e-07 12.4978
0.136667 5.60935e-07 12.4978
0.14 5.88799e-07 12.4978
0.143333 6.17398e-07 12.4978
0.146667 6.46644e-07 12.4978
0.15 6.76652e-07 12.4978
0.153333 7.07289e-07 12.4978
0.156667 7.38678e-07 12.4978
0.16 7.70701e-07 12.4978
0.163333 8.03522e-07 12.4978
0.166667 8.36924e-07 12.4978
0.17 8.7121e-07 12.4978
0.173333 9.06018e-07 12.4978
0.176667 9.41686e-07 12.4978
0.18 9.77959e-07 12.4978
0.183333 1.01506e-06 12.4978
0.186667 1.05274e-06 12.4978
0.19 1.09131e-06 12.4978
0.193333 1.13048e-06 12.4978
0.196667 1.17045e-06 12.4978
0.2 1.21106e-06 12.4978
0.203333 1.25248e-06 12.4978
0.206667 1.29464e-06 12.4978
0.21 1.33756e-06 12.4978
0.213333 1.38111e-06 12.4978
0.216667 1.42549e-06 12.4978
0.22 1.47057e-06 12.4978
0.223333 1.51646e-06 12.4978
0.226667 1.56303e-06 12.4978
0.23 1.61043e-06 12.4978
0.233333 1.65855e-06 12.4978
0.236667 1.70747e-06 12.4978
0.24 1.75706e-06 12.4978
0.243333 1.80755e-06 12.4978
0.246667 1.85867e-06 12.4978
0.25 1.91071e-06 12.4978
0.253333 1.96342e-06 12.4978
0.256667 2.01696e-06 12.4978
0.26 2.07128e-06 12.4978
0.263333 2.12642e-06 12.4978
0.266667 2.18228e-06 12.4977
0.27 2.23896e-06 12.4977
0.273333 2.29647e-06 12.4977
0.276667 2.35481e-06 12.4977
0.28 2.41392e-06 12.4977
0.283333 2.47385e-06 12.4977
0.286667 2.53461e-06 12.4977
0.29 2.59618e-06 12.4977
0.293333 2.65857e-06 12.4977
0.296667 2.7218e-06 12.4977
0.3 2.78586e-06 12.4977
0.303333 2.85076e-06 12.4977
0.306667 2.91651e-06 12.4977
0.31 2.9831e-06 12.4977
0.313333 3.05055e-06 12.4977
0.316667 3.11886e-06 12.4977
0.32 3.18803e-06 12.4977
0.323333 3.25806e-06 12.4977
0.326667 3.32897e-06 12.4977
0.33 3.40076e-06 12.4977
0.333333 3.47344e-06 12.4977
0.336667 3.547e-06 12.4977
0.34 3.62145e-06 12.4977
0.343333 3.6968e-06 12.4977
0.346667 3.77306e-06 12.4977
0.35 3.85023e-06 12.4977
0.353333 3.92831e-06 12.4977
0.356667 4.00731e-06 12.4976
0.36 4.08723e-06 12.4976
0.363333 4.16809e-06 12.4976
0.366667 4.24988e-06 12.4976
0.37 4.33262e-06 12.4976
0.373333 4.4163e-06 12.4976
0.376667 4.50094e-06 12.4976
0.38 4.58654e-06 12.4976
0.383333 4.67311e-06 12.4976
0.386667 4.76065e-06 12.4976
0.39 4.84916e-06 12.4976
0.393333 4.93866e-06 12.4976
0.396667 5.02915e-06 12.4976
0.4 5.12064e-06 12.4976
0.403333 5.21314e-06 12.4976
0.406667 5.30664e-06 12.4976
0.41 5.40116e-06 12.4976
0.413333 5.4967e-06 12.4976
0.416667 5.59328e-06 12.4976
0.42 5.69089e-06 12.4976
0.423333 5.78955e-06 12.4975
0.426667 5.88926e-06 12.4975
0.43 5.99003e-06 12.4975
