-0.253906 0.000225351
-0.246094 -0.000266033
-0.238281 -0.000753904
-0.230469 -0.00123716
-0.222656 -0.00171773
-0.214844 -0.00219444
-0.207031 -0.00266587
-0.199219 -0.00313267
-0.191406 -0.00358988
-0.185547 -0.00392661
-0.185547 -0.00392661
-0.181641 -0.00414832
-0.175781 -0.00447719
-0.169922 -0.00480129
-0.166016 -0.00501435
-0.162109 -0.00522497
-0.158203 -0.00543234
-0.152344 -0.00573506
-0.144531 -0.00612283
-0.138672 -0.00640347
-0.134766 -0.00658412
-0.130859 -0.00675939
-0.126953 -0.00693079
-0.121094 -0.00718217
-0.113281 -0.00750403
-0.105469 -0.00781357
-0.107422 -0.00773767
-0.103516 -0.00788946
-0.0996094 -0.00803669
-0.0957031 -0.00817761
-0.0917969 -0.00831287
-0.0878906 -0.00844197
-0.0839844 -0.00856476
-0.0800781 -0.00868258
-0.0742188 -0.0088488
-0.0664062 -0.00905165
-0.0546875 -0.00931514
-0.0390625 -0.00958962
-0.0234375 -0.00977354
-0.0078125 -0.00986721
-0.492188 0.00987614
-0.476562 0.00978547
-0.460938 0.00960029
-0.445312 0.00932525
-0.433594 0.00906322
-0.425781 0.00885896
-0.419922 0.00869091
-0.416016 0.00857146
-0.412109 0.00844673
-0.408203 0.00831699
-0.404297 0.00818285
-0.400391 0.00804422
-0.392578 0.00775507
-0.396484 0.00790179
-0.392578 0.00775507
-0.388672 0.00760395
-0.384766 0.00744827
-0.380859 0.00728806
-0.376953 0.00712241
-0.373047 0.00695163
-0.369141 0.0067759
-0.365234 0.00659559
-0.361328 0.00641102
-0.357422 0.00622248
-0.353516 0.00603008
-0.349609 0.00583389
-0.345703 0.00563399
-0.341797 0.00543051
-0.337891 0.00522366
-0.333984 0.00501367
-0.330078 0.00480074
-0.326172 0.00458496
-0.322266 0.0043664
-0.318359 0.00414511
-0.314453 0.00392115
-0.314453 0.00392115
-0.310547 0.00369455
-0.306641 0.00346555
-0.302734 0.00323425
-0.298828 0.00300081
-0.294922 0.00276544
-0.291016 0.00252842
-0.287109 0.00229011
-0.283203 0.0020507
-0.279297 0.00181036
-0.275391 0.00156904
-0.271484 0.00132681
-0.267578 0.00108349
-0.263672 0.000839274
-0.259766 0.000594117
-0.255859 0.000348367
-0.251953 0.000102335
0.0078125 -0.00986721
0.0234375 -0.00977355
0.0390625 -0.00958963
0.0546875 -0.00931515
0.0664062 -0.00905166
0.0742188 -0.00884881
0.0800781 -0.0086826
0.0839844 -0.00856478
0.0878906 -0.008442
0.0917969 -0.0083129
0.0957031 -0.00817764
0.0996094 -0.00803673
0.105469 -0.00781359
0.107422 -0.0077377
0.113281 -0.00750405
0.121094 -0.00718219
0.126953 -0.00693081
0.130859 -0.00675942
0.134766 -0.00658415
0.138672 -0.0064035
0.144531 -0.00612285
0.152344 -0.00573508
0.158203 -0.00543236
0.162109 -0.005225
0.166016 -0.00501438
0.169922 -0.00480131
0.175781 -0.00447721
0.181641 -0.00414833
0.185547 -0.00392662
0.185547 -0.00392662
0.191406 -0.00358989
0.199219 -0.00313269
0.207031 -0.00266588
0.214844 -0.00219445
0.222656 -0.00171775
0.230469 -0.00123718
0.238281 -0.000753922
0.246094 -0.000266049
0.253906 0.000225334
0.251953 0.000102318
0.255859 0.00034835
0.259766 0.000594101
0.263672 0.000839258
0.267578 0.00108348
0.271484 0.00132679
0.275391 0.00156902
0.279297 0.00181034
0.283203 0.00205068
0.287109 0.00229009
0.291016 0.0025284
0.294922 0.00276541
0.298828 0.00300079
0.302734 0.00323423
0.306641 0.00346552
0.310547 0.00369452
0.314453 0.00392112
0.314453 0.00392112
0.318359 0.00414507
0.322266 0.00436636
0.326172 0.00458491
0.330078 0.00480069
0.333984 0.00501363
0.337891 0.00522362
0.341797 0.00543047
0.345703 0.00563396
0.349609 0.00583388
0.353516 0.00603008
0.357422 0.00622249
0.361328 0.00641104
0.365234 0.00659562
0.369141 0.00677594
0.373047 0.00695168
0.376953 0.00712246
0.380859 0.00728811
0.384766 0.00744832
0.388672 0.00760399
0.392578 0.0077551
0.392578 0.0077551
0.396484 0.0079018
0.400391 0.00804423
0.404297 0.00818285
0.408203 0.00831698
0.412109 0.00844667
0.416016 0.00857132
0.419922 0.00869063
0.425781 0.0088586
0.433594 0.00906285
0.445312 0.00932589
0.460938 0.00960115
0.476562 0.00978493
0.492188 0.00987555
