t ke gpe 
0 0 14.9985
0.000513248 2.34149e-10 14.9977
0.0018685 3.19513e-10 14.9977
0.0034948 1.05127e-09 14.9977
0.0051211 2.22225e-09 14.9977
0.00756055 4.76334e-09 14.9977
0.01 8.30608e-09 14.9977
0.0125 1.29514e-08 14.9977
0.015 1.86251e-08 14.9977
0.0175 2.53278e-08 14.9977
0.02 3.30617e-08 14.9977
0.0233333 4.49006e-08 14.9975
0.0266667 5.86319e-08 14.9975
0.03 7.41504e-08 14.9975
0.0333333 9.15243e-08 14.9974
0.0366667 1.10823e-07 14.9975
0.0383333 1.21161e-07 14.9975
0.04 1.32035e-07 14.9975
0.0416667 1.43327e-07 14.9975
0.0433333 1.55137e-07 14.9975
0.045 1.6723e-07 14.9975
0.0466667 1.79752e-07 14.9975
0.0483333 1.92915e-07 14.9975
0.05 2.06383e-07 14.9974
0.052 2.23134e-07 14.9974
0.054 2.40691e-07 14.9974
0.056 2.58863e-07 14.9974
0.058 2.77688e-07 14.9974
0.06 2.97191e-07 14.9974
0.0633333 3.30956e-07 14.9974
0.0666667 3.66749e-07 14.9974
0.07 4.04319e-07 14.9974
0.0733333 4.43784e-07 14.9974
0.0766667 4.85132e-07 14.9974
0.08 5.2846e-07 14.9976
0.0833333 5.72202e-07 14.9977
0.0866667 6.19741e-07 14.9977
0.09 6.6949e-07 14.9977
0.0933333 7.21655e-07 14.9977
0.095 7.4728e-07 14.9977
0.0966667 7.73546e-07 14.9977
0.0983333 8.00737e-07 14.9977
0.1 8.28401e-07 14.9977
0.101667 8.56391e-07 14.9977
0.103333 8.84454e-07 14.9977
0.105 9.13455e-07 14.9977
0.106667 9.43049e-07 14.9977
0.108333 9.72828e-07 14.9977
0.11 1.00315e-06 14.9977
0.111667 1.03383e-06 14.9977
0.11375 1.0729e-06 14.9977
0.115833 1.1128e-06 14.9978
0.117222 1.14025e-06 14.9978
0.118611 1.16615e-06 14.9978
0.12 1.19501e-06 14.9977
0.121667 1.22973e-06 14.9978
0.123333 1.26406e-06 14.9978
0.125 1.29748e-06 14.9978
0.126667 1.33341e-06 14.9977
0.128333 1.36901e-06 14.9976
0.13 1.40496e-06 14.9975
0.131667 1.44186e-06 14.9975
0.133333 1.47928e-06 14.9974
0.135556 1.52933e-06 14.9974
0.137778 1.58078e-06 14.9974
0.14 1.63284e-06 14.9974
0.1425 1.69255e-06 14.9974
0.145 1.75347e-06 14.9974
0.1475 1.81541e-06 14.9974
0.15 1.87849e-06 14.9974
0.153333 1.96399e-06 14.9974
0.156667 2.05183e-06 14.9974
0.16 2.14238e-06 14.9974
0.161667 2.18941e-06 14.9974
0.163333 2.23573e-06 14.9974
0.165 2.28282e-06 14.9974
0.166667 2.33024e-06 14.9974
0.168333 2.37734e-06 14.9974
0.17 2.42518e-06 14.9975
0.172 2.48593e-06 14.9976
0.174 2.54308e-06 14.9976
0.176 2.60326e-06 14.9976
0.178 2.66529e-06 14.9976
0.18 2.72783e-06 14.9976
0.183333 2.83192e-06 14.9976
0.186667 2.93785e-06 14.9976
0.19 3.04584e-06 14.9976
0.193333 3.15652e-06 14.9976
0.196667 3.26944e-06 14.9976
0.2 3.38435e-06 14.9975
0.203333 3.50165e-06 14.9975
0.206667 3.61995e-06 14.9973
0.21 3.74256e-06 14.9973
0.213333 3.86805e-06 14.9973
0.215 3.93323e-06 14.9973
0.216667 3.99704e-06 14.9973
0.218333 4.06158e-06 14.9973
0.22 4.12634e-06 14.9973
0.221667 4.19159e-06 14.9973
0.223333 4.256e-06 14.9973
0.225 4.32159e-06 14.9973
0.226667 4.38881e-06 14.9973
0.228333 4.45663e-06 14.9973
0.23 4.5245e-06 14.9973
0.2325 4.62774e-06 14.9974
0.235 4.73311e-06 14.9974
0.2375 4.8367e-06 14.9973
0.24 4.94426e-06 14.9973
0.243333 5.08792e-06 14.9973
0.246667 5.23466e-06 14.9973
0.25 5.384e-06 14.9973
0.253333 5.53579e-06 14.9973
0.256667 5.69106e-06 14.9974
0.26 5.84235e-06 14.9974
0.263333 5.99998e-06 14.9975
0.266667 6.16884e-06 14.9975
0.27 6.34013e-06 14.9975
0.271667 6.42292e-06 14.9975
0.273333 6.50588e-06 14.9975
0.275 6.59026e-06 14.9975
0.276667 6.67569e-06 14.9975
0.278333 6.75602e-06 14.9973
0.28 6.84448e-06 14.9973
0.2825 6.97646e-06 14.9971
0.285 7.10844e-06 14.9971
0.2875 7.24013e-06 14.9971
0.29 7.3752e-06 14.9971
0.293333 7.55728e-06 14.997
0.296667 7.74236e-06 14.997
0.3 7.92983e-06 14.997
0.303333 8.12001e-06 14.997
0.306667 8.31299e-06 14.997
0.31 8.50863e-06 14.997
0.313333 8.98367e-06 14.997
0.316667 9.079e-06 14.997
0.32 9.27371e-06 14.997
0.321667 9.37795e-06 14.997
0.323333 9.48365e-06 14.997
0.325 9.6219e-06 14.997
0.326667 9.70555e-06 14.997
0.328333 9.81492e-06 14.997
0.33 9.92394e-06 14.997
0.332 1.00568e-05 14.997
0.334 1.019e-05 14.997
0.336 1.03241e-05 14.9969
0.338 1.04646e-05 14.9969
0.34 1.06045e-05 14.9969
0.343333 1.08368e-05 14.9969
0.346667 1.10658e-05 14.9973
0.35 1.13137e-05 14.9972
0.353333 1.15561e-05 14.9974
0.356667 1.18342e-05 14.9974
0.36 1.20751e-05 14.9971
0.363333 1.23321e-05 14.9971
0.366667 1.25914e-05 14.9971
0.37 1.28419e-05 14.9974
0.373333 1.31015e-05 14.9974
0.376667 1.33663e-05 14.9974
0.378333 1.35024e-05 14.9974
0.38 1.36339e-05 14.9974
0.381667 1.37743e-05 14.9975
0.383333 1.39107e-05 14.9977
0.385 1.40447e-05 14.9976
0.386667 1.41794e-05 14.9976
0.388333 1.432e-05 14.9977
0.39 1.4473e-05 14.9977
0.391667 1.46143e-05 14.9978
0.393333 1.47655e-05 14.9978
0.395 1.48948e-05 14.998
0.396667 1.50394e-05 14.9978
0.398333 1.51848e-05 14.9978
0.4 1.53284e-05 14.9978
0.401667 1.548e-05 14.9976
0.403333 1.56333e-05 14.9976
0.405 1.57796e-05 14.9976
0.406667 1.59278e-05 14.9976
0.408333 1.60811e-05 14.9976
0.41 1.62301e-05 14.9977
0.411667 1.63815e-05 14.9976
0.413333 1.65309e-05 14.9978
0.415 1.6701e-05 14.9978
0.416667 1.68402e-05 14.9978
0.418333 1.70049e-05 14.9978
0.42 1.71561e-05 14.9978
0.421667 1.73147e-05 14.9978
0.423333 1.74668e-05 14.9978
0.425 1.76298e-05 14.9978
0.426667 1.77925e-05 14.9979
0.428333 1.79535e-05 14.9979
0.43 1.81101e-05 14.9979
0.431667 1.82831e-05 14.9978
0.433333 1.84375e-05 14.9978
0.435 1.86051e-05 14.9978
0.436667 1.87722e-05 14.9978
0.438333 1.89413e-05 14.998
0.44 1.91186e-05 14.9979
0.441667 1.92808e-05 14.9978
0.443333 1.94573e-05 14.9977
0.445 1.96165e-05 14.9978
0.446667 1.98016e-05 14.9978
0.448333 1.99769e-05 14.9978
0.45 2.01647e-05 14.9975
0.451667 2.03325e-05 14.9974
0.453333 2.05152e-05 14.9973
0.455 2.06962e-05 14.9973
0.456667 2.08809e-05 14.9975
0.458333 2.10532e-05 14.9975
0.46 2.12284e-05 14.9975
0.461667 2.14249e-05 14.9976
0.463333 2.16136e-05 14.9977
0.465 2.1789e-05 14.9979
0.466667 2.19784e-05 14.9979
0.468333 2.21711e-05 14.9978
0.47 2.23664e-05 14.9978
0.471667 2.25607e-05 14.9978
0.473333 2.27433e-05 14.9977
0.475 2.2938e-05 14.9977
0.476667 2.31193e-05 14.9975
0.478333 2.33163e-05 14.9975
0.48 2.34983e-05 14.9974
0.481667 2.3707e-05 14.9975
0.483333 2.39293e-05 14.9974
0.485 2.41182e-05 14.9974
0.486667 2.43106e-05 14.9975
0.488333 2.45164e-05 14.9975
0.49 2.47266e-05 14.9974
0.491667 2.49372e-05 14.9974
0.493333 2.51413e-05 14.9974
0.495 2.53442e-05 14.9975
0.496667 2.5559e-05 14.9975
0.498333 2.57655e-05 14.9975
0.5 2.59808e-05 14.9975
0.501667 2.61977e-05 14.9975
0.503333 2.64069e-05 14.9973
0.505 2.66196e-05 14.9975
0.506667 2.68279e-05 14.9977
0.508333 2.70473e-05 14.9977
0.51 2.72558e-05 14.9978
0.511667 2.74806e-05 14.9977
0.513333 2.77111e-05 14.9977
0.515 2.79347e-05 14.9977
0.516667 2.8143e-05 14.9977
0.518333 2.83816e-05 14.9977
0.52 2.86011e-05 14.9976
0.521667 2.88215e-05 14.9978
0.523333 2.90606e-05 14.9978
0.525 2.92767e-05 14.9977
0.526667 2.95144e-05 14.9976
0.528333 2.97546e-05 14.9976
0.53 2.99819e-05 14.9976
0.531667 3.02208e-05 14.9976
0.533333 3.04647e-05 14.9975
0.535 3.06996e-05 14.9975
0.536667 3.09328e-05 14.9974
0.538333 3.11772e-05 14.9975
0.54 3.14298e-05 14.9976
0.541667 3.16761e-05 14.9976
0.543333 3.19202e-05 14.9976
0.545 3.21681e-05 14.9976
0.546667 3.24187e-05 14.9977
0.548333 3.26644e-05 14.9978
0.55 3.29168e-05 14.9978
0.551667 3.31638e-05 14.9978
0.553333 3.34297e-05 14.9978
0.555 3.36853e-05 14.9978
0.556667 3.39381e-05 14.9977
0.558333 3.41984e-05 14.9976
0.56 3.44555e-05 14.9977
0.561667 3.47081e-05 14.9977
0.563333 3.4966e-05 14.9977
0.565 3.52448e-05 14.9977
0.566667 3.55118e-05 14.9977
0.568333 3.57816e-05 14.9977
0.57 3.60453e-05 14.9976
0.571667 3.63135e-05 14.9976
0.573333 3.6582e-05 14.9977
0.575 3.68518e-05 14.9977
0.576667 3.71127e-05 14.9977
0.578333 3.73981e-05 14.9978
0.58 3.76862e-05 14.9979
0.581667 3.79541e-05 14.9979
0.583333 3.82375e-05 14.9979
0.585 3.85389e-05 14.9977
0.586667 3.88299e-05 14.9978
0.588333 3.91084e-05 14.9978
0.59 3.93841e-05 14.9977
0.591667 3.96811e-05 14.9978
0.593333 3.99697e-05 14.9977
0.595 4.02493e-05 14.9977
0.596667 4.05566e-05 14.9977
0.598333 4.08589e-05 14.9977
0.6 4.11626e-05 14.9975
0.601667 4.14726e-05 14.9976
0.603333 4.17382e-05 14.9976
0.605 4.207e-05 14.9976
0.606667 4.23275e-05 14.9976
0.608333 4.26883e-05 14.9976
0.61 4.29927e-05 14.9974
0.611667 4.33019e-05 14.9975
0.613333 4.3654e-05 14.9974
0.615 4.39941e-05 14.9973
0.616667 4.43048e-05 14.9972
0.618333 4.46521e-05 14.9972
0.62 4.49348e-05 14.9972
0.621667 4.52859e-05 14.9972
0.623333 4.56093e-05 14.9974
0.625 4.59328e-05 14.9972
0.626667 4.62637e-05 14.9972
0.628333 4.65697e-05 14.9973
0.63 4.69196e-05 14.9972
0.631667 4.72168e-05 14.9972
0.633333 4.75944e-05 14.9972
0.635 4.79484e-05 14.9972
0.636667 4.82938e-05 14.9972
0.638333 4.86324e-05 14.9972
0.64 4.89801e-05 14.9971
0.641667 4.93161e-05 14.9971
0.643333 4.96881e-05 14.997
0.645 5.00299e-05 14.9971
0.646667 5.03915e-05 14.9971
0.648333 5.07345e-05 14.9972
0.65 5.11001e-05 14.9971
0.651667 5.14555e-05 14.9971
0.653333 5.18101e-05 14.9972
0.655 5.21972e-05 14.9974
0.656667 5.25749e-05 14.9975
0.658333 5.29164e-05 14.9975
0.66 5.32954e-05 14.9976
0.661667 5.36728e-05 14.9976
0.663333 5.40174e-05 14.9976
0.665 5.44237e-05 14.9975
0.666667 5.481e-05 14.9973
0.668333 5.51706e-05 14.9974
0.67 5.55656e-05 14.9974
0.671667 5.59599e-05 14.9972
0.673333 5.6355e-05 14.9969
0.675 5.6735e-05 14.9969
0.676667 5.71228e-05 14.9969
0.678333 5.74949e-05 14.9971
0.68 5.79047e-05 14.9971
0.681667 5.82964e-05 14.9972
0.683333 5.87088e-05 14.9973
0.685 5.91244e-05 14.9972
0.686667 5.95103e-05 14.9972
0.688333 5.99068e-05 14.9972
0.69 6.03198e-05 14.9972
0.691667 6.07336e-05 14.9972
0.693333 6.11441e-05 14.9971
0.695 6.15721e-05 14.9968
0.696667 6.19917e-05 14.9969
0.698333 6.23909e-05 14.9972
0.7 6.28167e-05 14.9971
0.701667 6.32562e-05 14.9971
0.703333 6.36932e-05 14.9972
0.705 6.4111e-05 14.9972
0.706667 6.45502e-05 14.9972
0.708333 6.49688e-05 14.9972
0.71 6.54264e-05 14.9972
0.711667 6.58599e-05 14.9972
0.713333 6.63072e-05 14.9972
0.715 6.67506e-05 14.9972
0.716667 6.71793e-05 14.9971
0.718333 6.76401e-05 14.9972
0.72 6.80942e-05 14.9972
0.721667 6.85604e-05 14.9972
0.723333 6.90073e-05 14.9972
0.725 6.94808e-05 14.9972
0.726667 6.99552e-05 14.9971
0.728333 7.04286e-05 14.9971
0.73 7.08874e-05 14.9971
0.731667 7.13504e-05 14.9971
0.733333 7.18179e-05 14.9971
0.735 7.23168e-05 14.997
0.736667 7.27791e-05 14.9969
0.738333 7.32698e-05 14.9969
0.74 7.37472e-05 14.9968
0.741667 7.42561e-05 14.9968
0.743333 7.47266e-05 14.9967
0.745 7.5236e-05 14.9967
0.746667 7.57268e-05 14.9967
0.748333 7.62187e-05 14.9968
0.75 7.67479e-05 14.9968
0.751667 7.71926e-05 14.9968
0.753333 7.77514e-05 14.9968
0.755 7.82254e-05 14.9969
0.756667 7.87819e-05 14.9968
0.758333 7.92809e-05 14.9968
0.76 7.9801e-05 14.9968
0.761667 8.03186e-05 14.9968
0.763333 8.08681e-05 14.9967
0.765 8.13966e-05 14.9967
0.766667 8.19343e-05 14.9967
0.768333 8.2452e-05 14.9967
0.77 8.29964e-05 14.9966
0.771667 8.35511e-05 14.9966
