t ke gpe 
0 0 12.4993
9.28654e-05 1.76133e-09 12.4988
0.000505663 4.30223e-08 12.4981
0.00113862 1.01081e-07 12.4981
0.0019442 1.80457e-07 12.4981
0.00295117 2.79286e-07 12.4981
0.00412598 4.72566e-07 12.4981
0.00530078 7.26979e-07 12.4981
0.00624063 1.02404e-06 12.4981
0.00718047 1.34777e-06 12.4981
0.00812031 1.72433e-06 12.4981
0.00906016 2.15144e-06 12.4982
0.01 2.61546e-06 12.4982
0.011 3.16359e-06 12.4982
0.012 3.76118e-06 12.4981
0.013 4.40649e-06 12.4981
0.014 5.11062e-06 12.4976
0.015 5.89688e-06 12.4977
0.016 6.70068e-06 12.4977
0.0163333 6.9794e-06 12.4977
0.0166667 7.28401e-06 12.4977
0.017 7.72461e-06 12.4977
0.0173333 8.03851e-06 12.4977
0.0176667 8.35154e-06 12.4977
0.018 8.66653e-06 12.4977
0.0183333 8.98656e-06 12.4977
0.0186667 9.31561e-06 12.4977
0.019 9.65425e-06 12.4977
0.0193333 1e-05 12.4977
0.0196667 1.03514e-05 12.4977
0.02 1.07082e-05 12.4977
0.0203571 1.10997e-05 12.4977
0.0207143 1.14975e-05 12.4977
0.0210714 1.19093e-05 12.4977
0.0214286 1.23224e-05 12.4977
0.0217857 1.27368e-05 12.4977
0.0221429 1.31668e-05 12.4977
0.0225 1.36039e-05 12.4978
0.0228571 1.40412e-05 12.498
0.0232143 1.45063e-05 12.498
0.0235714 1.49381e-05 12.498
0.0239286 1.5401e-05 12.498
0.0242857 1.58672e-05 12.498
0.0246429 1.63446e-05 12.4981
0.025 1.68412e-05 12.4983
0.0253571 1.73294e-05 12.4983
0.0257143 1.78356e-05 12.4983
0.0260714 1.83096e-05 12.4983
0.0264286 1.88543e-05 12.4983
0.0267857 1.93302e-05 12.4983
0.0271429 1.98993e-05 12.4983
0.0275 2.04063e-05 12.4984
0.0278571 2.10083e-05 12.4984
0.0282143 2.15458e-05 12.4984
0.0285714 2.22578e-05 12.4984
0.0289286 2.28015e-05 12.4984
0.0292857 2.30848e-05 12.4984
0.0296429 2.36567e-05 12.4984
0.03 2.4235e-05 12.4984
0.0303571 2.48007e-05 12.4984
0.0307143 2.53757e-05 12.4984
0.0310714 2.59982e-05 12.4984
0.0314286 2.65566e-05 12.4984
0.0317857 2.72288e-05 12.4984
0.0321429 2.77943e-05 12.4984
0.0325 2.85628e-05 12.4984
0.0328571 2.91534e-05 12.4984
0.0332143 3.02012e-05 12.4985
0.0335714 3.0875e-05 12.4986
0.0339286 3.09932e-05 12.4986
0.0342857 3.16515e-05 12.4986
0.0346429 3.23267e-05 12.4986
0.035 3.31537e-05 12.4986
0.0353571 3.37426e-05 12.4986
0.0357143 3.42115e-05 12.4986
0.0360714 3.49244e-05 12.4986
0.0364286 3.56253e-05 12.4986
0.0367857 3.63315e-05 12.4986
0.0371429 3.70126e-05 12.4986
0.0375 3.77643e-05 12.4986
0.0378571 3.84253e-05 12.4986
0.0382143 3.91929e-05 12.4986
0.0385714 3.98392e-05 12.4986
0.0389286 4.06693e-05 12.4986
0.0392857 4.12989e-05 12.4986
0.0396429 4.21804e-05 12.4986
0.04 4.27969e-05 12.4987
0.0403571 4.3786e-05 12.4987
0.0407143 4.4327e-05 12.4987
0.0410714 4.54445e-05 12.4987
0.0414286 4.59419e-05 12.4987
0.0417857 4.72426e-05 12.4987
0.0421429 4.76974e-05 12.4987
0.0425 4.92917e-05 12.4988
0.0428571 4.9336e-05 12.4988
0.0432143 4.98881e-05 12.4988
0.0435714 5.06551e-05 12.4988
0.0439286 5.13891e-05 12.4988
0.0442857 5.22945e-05 12.4988
0.0446429 5.29566e-05 12.4988
0.045 5.39728e-05 12.4987
0.0453571 5.45858e-05 12.4987
0.0457143 5.57377e-05 12.4988
0.0460714 5.62741e-05 12.4988
0.0464286 5.76413e-05 12.4988
0.0467857 5.79897e-05 12.4988
0.0471429 5.9683e-05 12.4989
0.0475 5.98265e-05 12.4989
0.0478571 6.18514e-05 12.499
0.0482143 6.17199e-05 12.499
0.0485714 6.43269e-05 12.4991
0.0489286 6.40282e-05 12.4991
0.0492857 6.45416e-05 12.4991
0.0496429 6.52977e-05 12.4991
0.05 6.62011e-05 12.4991
0.0503571 6.71568e-05 12.4991
0.0507143 6.79559e-05 12.4991
0.0510714 6.90721e-05 12.4991
0.0514286 6.97032e-05 12.4991
0.0517857 7.09442e-05 12.4991
0.0521429 7.15195e-05 12.4991
0.0525 7.28488e-05 12.4991
0.0528571 7.33601e-05 12.4991
0.0532143 7.49025e-05 12.4991
0.0535714 7.52831e-05 12.4992
0.0539286 7.70471e-05 12.4991
0.0542857 7.71422e-05 12.4992
0.0546429 7.93283e-05 12.4992
0.055 7.92147e-05 12.4992
0.0553571 8.18669e-05 12.4992
0.0557143 8.18817e-05 12.4992
