t ke gpe 
0 0.0530395 0
0.000256182 0.0532928 0
0.00090577 0.0537206 0
0.00166362 0.0540882 0
0.00249726 0.0544116 0
0.0034351 0.0547021 0
0.00437295 0.0549483 0
0.00531079 0.0551656 0
0.00624863 0.0553623 0
0.00718647 0.0555433 0
0.00812432 0.0557119 0
0.00906216 0.0558714 0
0.01 0.0560231 0
0.01125 0.0562123 0
0.0125 0.0563894 0
0.01375 0.0565581 0
0.015 0.0567191 0
0.01625 0.0568733 0
0.0175 0.0570212 0
0.01875 0.0571638 0
0.02 0.0573016 0
0.0214286 0.0574538 0
0.0228571 0.0576008 0
0.0242857 0.0577432 0
0.0257143 0.0578818 0
0.0271429 0.0580163 0
0.0285714 0.0581473 0
0.03 0.0582747 0
0.0314286 0.0583992 0
0.0328571 0.0585208 0
0.0342857 0.0586408 0
0.0357143 0.0587584 0
0.0371429 0.0588732 0
0.0385714 0.058986 0
0.04 0.0590965 0
0.0414286 0.0592052 0
0.0428571 0.0593119 0
0.0442857 0.0594169 0
0.0457143 0.0595202 0
0.0471429 0.059622 0
0.0485714 0.0597223 0
0.05 0.0598217 0
0.0514286 0.0599185 0
0.0528571 0.0600139 0
0.0542857 0.0601081 0
0.0557143 0.0602009 0
0.0571429 0.0602926 0
0.0585714 0.0603831 0
0.06 0.0604724 0
0.0614286 0.0605607 0
0.0628571 0.060647 0
0.0642857 0.0607333 0
0.0657143 0.0608177 0
0.0671429 0.0609012 0
0.0685714 0.0609838 0
0.07 0.0610657 0
0.0714286 0.0611468 0
0.0728571 0.0612273 0
0.0742857 0.0613069 0
0.0757143 0.0613858 0
0.0771429 0.0614639 0
0.0785714 0.0615413 0
0.08 0.0616178 0
0.0814286 0.0616938 0
0.0828571 0.061769 0
0.0842857 0.0618436 0
0.0857143 0.0619176 0
0.0871429 0.061991 0
0.0885714 0.0620639 0
0.09 0.0621361 0
0.0914286 0.0622078 0
0.0928571 0.0622789 0
0.0942857 0.0623495 0
0.0957143 0.0624197 0
0.0971429 0.0624893 0
0.0985714 0.0625584 0
0.1 0.062627 0
0.101429 0.0626949 0
0.102857 0.0627624 0
0.104286 0.0628294 0
0.105714 0.0628959 0
0.107143 0.0629622 0
0.108571 0.0630281 0
0.11 0.0630934 0
0.111429 0.0631584 0
0.112857 0.0632229 0
0.114286 0.063287 0
0.115714 0.0633507 0
0.117143 0.0634141 0
0.118571 0.0634769 0
0.12 0.0635398 0
0.121429 0.0636021 0
0.122857 0.0636642 0
0.124286 0.0637256 0
0.125714 0.0637871 0
0.127143 0.0638478 0
0.128571 0.0639083 0
0.13 0.0639685 0
0.131429 0.0640285 0
0.132857 0.064088 0
0.134286 0.0641471 0
0.135714 0.0642062 0
0.137143 0.0642647 0
0.138571 0.0643229 0
0.14 0.0643808 0
0.141429 0.0644387 0
0.142857 0.064496 0
0.144286 0.0645531 0
0.145714 0.0646101 0
0.147143 0.0646666 0
0.148571 0.0647231 0
0.15 0.064779 0
0.151429 0.0648347 0
0.152857 0.0648899 0
0.154286 0.0649452 0
0.155714 0.0650002 0
0.157143 0.0650549 0
0.158571 0.065109 0
0.16 0.0651631 0
0.161429 0.0652168 0
0.162857 0.0652702 0
0.164286 0.0653233 0
0.165714 0.0653764 0
0.167143 0.0654292 0
0.168571 0.0654816 0
0.17 0.0655339 0
0.171429 0.0655864 0
0.172857 0.0656383 0
0.174286 0.06569 0
0.175714 0.0657414 0
0.177143 0.0657925 0
0.178571 0.0658434 0
0.18 0.0658942 0
0.181429 0.0659448 0
0.182857 0.0659951 0
0.184286 0.0660451 0
0.185714 0.066095 0
0.187143 0.0661446 0
0.188571 0.0661942 0
0.19 0.0662436 0
0.191429 0.0662928 0
0.192857 0.0663417 0
0.194286 0.0663907 0
0.195714 0.0664393 0
0.197143 0.0664878 0
0.198571 0.0665358 0
0.2 0.0665839 0
0.201429 0.0666316 0
0.202857 0.0666793 0
0.204286 0.0667267 0
0.205714 0.066774 0
0.207143 0.0668211 0
0.208571 0.0668682 0
0.21 0.066915 0
0.211429 0.0669618 0
0.212857 0.0670082 0
0.214286 0.0670543 0
0.215714 0.0671003 0
0.217143 0.0671461 0
0.218571 0.0671917 0
0.22 0.0672372 0
0.221429 0.0672829 0
0.222857 0.0673283 0
0.224286 0.0673733 0
0.225714 0.0674183 0
0.227143 0.067463 0
0.228571 0.0675076 0
0.23 0.0675521 0
0.231429 0.0675964 0
0.232857 0.0676404 0
0.234286 0.0676842 0
0.235714 0.0677281 0
0.237143 0.0677716 0
0.238571 0.0678152 0
0.24 0.0678586 0
0.241429 0.0679018 0
0.242857 0.067945 0
0.244286 0.067988 0
0.245714 0.0680309 0
0.247143 0.0680736 0
0.248571 0.0681163 0
0.25 0.0681587 0
0.251429 0.0682009 0
