t ke gpe 
0 0.053037 0
0.000513369 0.0533135 0
0.0016992 0.0538033 0
0.00308266 0.0542984 0
0.004812 0.0548 0
0.00654133 0.055216 0
0.00827067 0.0555709 0
0.01 0.0558855 0
0.012 0.0562034 0
0.014 0.0564915 0
0.016 0.056756 0
0.018 0.0570017 0
0.02 0.0572324 0
0.0225 0.0575014 0
0.025 0.057755 0
0.0275 0.0579955 0
0.03 0.0582247 0
0.0325 0.0584442 0
0.035 0.058657 0
0.0375 0.0588615 0
0.04 0.0590586 0
0.0425 0.0592494 0
0.045 0.0594347 0
0.0475 0.0596146 0
0.05 0.0597908 0
0.0525 0.0599607 0
0.055 0.0601265 0
0.0575 0.0602884 0
0.06 0.0604467 0
0.0625 0.0606016 0
0.065 0.0607535 0
0.0675 0.0609025 0
0.07 0.0610484 0
0.0725 0.0611917 0
0.075 0.0613329 0
0.0775 0.0614715 0
0.08 0.0616076 0
0.0825 0.0617415 0
0.085 0.0618734 0
0.0875 0.0620033 0
0.09 0.0621314 0
0.0925 0.0622575 0
0.095 0.062382 0
0.0975 0.0625048 0
0.1 0.0626259 0
0.1025 0.0627455 0
0.105 0.0628634 0
0.1075 0.0629801 0
0.11 0.0630954 0
0.1125 0.0632094 0
0.115 0.0633221 0
0.1175 0.0634335 0
0.12 0.0635445 0
0.1225 0.0636536 0
0.125 0.0637616 0
0.1275 0.0638685 0
0.13 0.0639747 0
0.1325 0.0640795 0
0.135 0.0641836 0
0.1375 0.0642864 0
0.14 0.0643886 0
0.1425 0.0644895 0
0.145 0.0645897 0
0.1475 0.0646892 0
0.15 0.0647876 0
0.1525 0.0648848 0
0.155 0.0649819 0
0.1575 0.0650775 0
0.16 0.0651725 0
0.1625 0.0652665 0
0.165 0.0653597 0
0.1675 0.0654521 0
0.17 0.0655444 0
0.1725 0.0656357 0
0.175 0.0657261 0
0.1775 0.0658159 0
0.18 0.0659052 0
0.1825 0.0659935 0
0.185 0.0660811 0
0.1875 0.0661681 0
0.19 0.066255 0
0.1925 0.0663413 0
0.195 0.0664267 0
0.1975 0.0665112 0
0.2 0.0665954 0
0.2025 0.0666791 0
0.205 0.0667621 0
0.2075 0.0668445 0
0.21 0.0669266 0
0.2125 0.0670082 0
0.215 0.0670892 0
0.2175 0.0671698 0
0.22 0.0672494 0
0.2225 0.0673288 0
0.225 0.0674076 0
0.2275 0.0674861 0
0.23 0.0675642 0
0.2325 0.0676414 0
0.235 0.0677184 0
0.2375 0.067795 0
0.24 0.067871 0
0.2425 0.0679469 0
0.245 0.0680223 0
0.2475 0.0680972 0
0.25 0.0681717 0
0.2525 0.0682459 0
0.255 0.0683196 0
0.2575 0.0683928 0
0.26 0.0684658 0
0.2625 0.0685382 0
0.265 0.0686102 0
0.2675 0.0686817 0
0.27 0.0687529 0
0.2725 0.0688238 0
0.275 0.0688942 0
0.2775 0.0689643 0
0.28 0.069034 0
0.2825 0.0691033 0
0.285 0.0691721 0
0.2875 0.0692411 0
0.29 0.0693095 0
0.2925 0.0693776 0
0.295 0.0694455 0
0.2975 0.069513 0
0.3 0.0695803 0
0.3025 0.0696471 0
0.305 0.0697135 0
0.3075 0.0697798 0
0.31 0.0698457 0
0.3125 0.0699112 0
0.315 0.0699764 0
0.3175 0.0700415 0
0.32 0.0701061 0
0.3225 0.0701705 0
0.325 0.0702345 0
0.3275 0.0702982 0
0.33 0.0703617 0
0.3325 0.070425 0
0.335 0.0704879 0
0.3375 0.0705507 0
0.34 0.070613 0
0.3425 0.0706753 0
0.345 0.0707371 0
0.3475 0.0707987 0
0.35 0.07086 0
0.3525 0.0709212 0
0.355 0.070982 0
0.3575 0.0710425 0
