0 0 0
1 0.00113636 0.000396215
2 0.00496119 -0.000169307
3 0.0101292 -4.34327e-05
4 0.016626 -1.89686e-05
5 0.0243698 -2.59219e-06
6 0.0332444 8.66943e-06
7 0.0431398 1.93976e-05
8 0.0539464 1.97532e-05
9 0.0655846 -5.50618e-07
10 0.0779873 3.65161e-06
11 0.0911053 1.46919e-05
12 0.104896 2.8617e-05
13 0.119316 3.7357e-05
14 0.134315 3.97545e-05
15 0.149842 3.90809e-05
16 0.165846 4.0088e-05
17 0.182285 3.78963e-05
18 0.199123 3.72828e-05
19 0.21633 3.84898e-05
20 0.233881 2.44443e-05
21 0.251751 3.84429e-05
22 0.269922 4.19647e-05
23 0.288372 2.1862e-05
24 0.307088 3.96554e-05
25 0.326054 4.062e-05
26 0.345257 4.27619e-05
27 0.364683 4.31888e-05
28 0.384324 4.7784e-05
29 0.404169 2.8145e-05
30 0.424211 5.06529e-05
31 0.444433 6.6265e-05
32 0.464819 6.33341e-05
33 0.485354 7.80682e-05
34 0.506025 8.15917e-05
35 0.526819 8.5507e-05
36 0.547726 8.29006e-05
37 0.568737 9.06735e-05
38 0.589842 9.77749e-05
39 0.611034 0.000109838
40 0.632306 0.000109845
41 0.653653 0.000111553
42 0.67507 0.000121574
43 0.696553 0.000126733
44 0.7181 0.0001355
45 0.739707 0.000135518
46 0.761373 0.000152349
47 0.783097 0.000159502
48 0.804878 0.000172117
49 0.826716 0.000182921
50 0.848611 0.000192079
51 0.870562 0.000194459
52 0.892566 0.000201713
53 0.914619 0.000220243
54 0.936716 0.000232414
55 0.958855 0.000229467
56 0.981033 0.000227059
57 1.00325 0.00016707
58 1.0255 0.000200415
59 1.04778 0.000204132
60 1.07009 0.000214669
61 1.09243 0.000250007
62 1.11481 0.000224245
63 1.13721 0.000229032
64 1.15964 0.000252857
65 1.1821 0.000276022
66 1.20458 0.000257547
67 1.2271 0.000268863
68 1.24964 0.00027624
69 1.27221 0.000282734
70 1.2948 0.00028794
71 1.31743 0.000264481
72 1.34007 0.000291788
73 1.36275 0.000277024
74 1.38544 0.000262608
75 1.40816 0.000250317
76 1.4309 0.000255039
77 1.45365 0.000251039
78 1.47642 0.000236342
79 1.4992 0.000231327
80 1.522 0.000221303
81 1.54481 0.000209132
82 1.56764 0.000196626
83 1.59047 0.000185428
84 1.61332 0.000188638
85 1.63618 0.000155806
86 1.65905 0.000118639
87 1.68193 0.000110483
88 1.70482 9.10663e-05
89 1.72772 6.9091e-05
90 1.75063 4.18863e-05
91 1.77355 -1.39985e-05
92 1.79648 -5.57253e-05
93 1.81941 -8.42286e-05
94 1.84235 -0.000132236
95 1.86531 -0.000164044
96 1.88827 -0.00021492
97 1.91124 -0.000322752
98 1.93422 -0.00038616
99 1.95721 -0.00051457
100 1.98021 -0.000511217
101 2.00322 -0.000522934
102 2.02625 -0.000592415
103 2.04928 -0.000612613
104 2.07233 -0.000588057
105 2.09539 -0.00059982
106 2.11846 -0.000656155
107 2.14154 -0.000716521
108 2.16464 -0.000841045
109 2.18774 -0.000906024
110 2.21086 -0.000932815
111 2.23398 -0.000957634
112 2.25712 -0.00101041
113 2.28027 -0.00129604
114 2.30343 -0.00134742
115 2.3266 -0.00146144
116 2.34979 -0.00157573
117 2.37298 -0.00177561
118 2.39619 -0.00198155
119 2.4194 -0.00209362
120 2.44263 -0.00235751
121 2.46587 -0.00244087
122 2.48912 -0.00245989
123 2.51238 -0.00249813
124 2.53565 -0.00362448
125 2.55894 -0.00369315
126 2.58223 -0.00375195
127 2.60554 -0.00382832
128 2.62885 -0.00384611
129 2.65218 -0.00390443
130 2.67552 -0.00367638
131 2.69888 -0.00294313
132 2.72224 -0.00275782
133 2.74562 -0.00256895
134 2.76901 -0.00246493
135 2.79241 -0.00233272
136 2.81582 -0.00233178
137 2.83925 -0.00290649
138 2.86268 -0.0028078
139 2.88612 -0.00191775
140 2.90958 -0.00186111
141 2.93304 -0.00149802
142 2.95651 -0.00117129
143 2.97998 -0.000799387
144 3.00347 -0.000552291
145 3.02697 -0.000186075
146 3.05047 0.00155912
147 3.07398 0.00235975
148 3.0975 0.0026931
149 3.12102 0.00304028
150 3.14456 0.00310296
151 3.1681 0.00317478
152 3.19165 0.00350995
153 3.21521 0.00385291
154 3.23877 0.00425128
155 3.26234 0.00475619
156 3.28592 0.00535127
157 3.30951 0.00620665
158 3.3331 0.00674106
159 3.35671 0.00722057
160 3.38032 0.00775696
161 3.40393 0.0078153
162 3.42755 0.00808981
163 3.45119 0.00848669
164 3.47482 0.00888482
165 3.49847 0.00920901
166 3.52212 0.00953762
167 3.54578 0.00986087
168 3.56945 0.0100488
169 3.59312 0.0106003
170 3.6168 0.0110203
171 3.64049 0.0112043
172 3.66418 0.0113762
173 3.68789 0.0115288
174 3.71159 0.011656
175 3.73531 0.0118219
176 3.75904 0.0117838
177 3.78277 0.011737
178 3.80651 0.0115974
179 3.83025 0.0114745
180 3.854 0.011256
181 3.87776 0.0109785
182 3.90153 0.0106193
183 3.9253 0.0102299
184 3.94907 0.00979399
185 3.97285 0.00930791
