0 0 0
1 0.000227273 -0.00228008
2 0.000692531 0.00159739
3 0.00121273 3.36344e-05
4 0.00180062 -0.000540227
5 0.00246219 0.000127387
6 0.0031904 0.000649834
7 0.00397858 0.000320704
8 0.00482042 0.000287658
9 0.0057103 0.000266806
10 0.00664321 0.000310302
11 0.00761472 0.000368539
12 0.00862102 0.000400913
13 0.00965911 0.00125361
14 0.0107265 0.00127308
15 0.011821 0.0012716
16 0.0129405 0.00117751
17 0.0140832 0.00115002
18 0.0152474 0.00114235
19 0.0164316 0.000948541
20 0.0176345 0.0011722
21 0.0188548 0.000921874
22 0.0200913 0.000984357
23 0.021343 0.0016665
24 0.022609 0.00166532
25 0.0238882 0.00160024
26 0.0251796 0.00158485
27 0.0264825 0.00184054
28 0.0277963 0.0016972
29 0.0291204 0.00190035
30 0.0304544 0.00189834
31 0.0317977 0.00207883
32 0.03315 0.00235578
33 0.034511 0.00267051
34 0.0358802 0.00312315
35 0.0372574 0.00320577
36 0.0386421 0.00336604
37 0.0400343 0.0035575
38 0.0414336 0.00314382
39 0.04284 0.00306958
40 0.0442531 0.00401336
41 0.0456724 0.0030972
42 0.0470968 0.00311377
43 0.0485255 0.0031666
44 0.0499576 0.0033046
45 0.0513923 0.00341619
46 0.052829 0.00365987
47 0.0542666 0.00383829
48 0.0557045 0.00408555
49 0.0571361 0.00423844
50 0.0585603 0.00451952
51 0.0599781 0.00475335
52 0.0613898 0.00504546
53 0.0627966 0.00537577
54 0.0641988 0.0056984
55 0.0655978 0.00593729
56 0.0669892 0.00622069
57 0.0683739 0.00645212
58 0.069753 0.00680049
59 0.0711293 0.00707057
60 0.0725033 0.00738694
61 0.0738758 0.0076561
62 0.0752473 0.00797598
63 0.0766187 0.00868712
64 0.0779902 0.00853696
65 0.0793617 0.00940228
66 0.0807336 0.00920485
67 0.082105 0.00943587
68 0.0834748 0.00979886
69 0.0848439 0.0101477
70 0.0862132 0.0102251
71 0.0875826 0.0104725
72 0.0889527 0.0106666
73 0.0903238 0.0108186
74 0.0916963 0.01107
75 0.0930707 0.0112401
76 0.0944475 0.0116089
77 0.0958267 0.011426
78 0.0972076 0.0113976
79 0.0985892 0.011639
80 0.0999709 0.0117324
81 0.101347 0.0116867
82 0.102719 0.0114854
83 0.104085 0.0113712
84 0.105449 0.0112807
85 0.106809 0.0130324
86 0.108167 0.0140096
87 0.109525 0.0123817
88 0.110881 0.0120458
89 0.112233 0.0126804
90 0.113583 0.0127019
91 0.114931 0.0122573
92 0.116279 0.012
93 0.117627 0.0134024
94 0.118975 0.0110859
95 0.120323 0.01288
96 0.121672 0.012351
97 0.123022 0.0121682
98 0.124373 0.0117599
99 0.125726 0.0113165
100 0.12708 0.0105377
101 0.128435 0.00996046
102 0.129793 0.00941154
103 0.131153 0.00807645
104 0.132513 0.00656584
105 0.133875 0.00616784
106 0.135237 0.00710174
107 0.136585 0.0075471
108 0.137921 0.00723743
