0 0 0
1 0.00030303 -0.00118135
2 0.000925067 0.000839138
3 0.00162217 -7.86469e-05
4 0.00241073 -0.0004248
5 0.00329752 -3.20978e-05
6 0.00427318 0.000165042
7 0.00532875 8.20294e-05
8 0.00645593 7.00365e-05
9 0.00764731 6.17515e-05
10 0.00889632 7.06866e-05
11 0.0101971 8.23034e-05
12 0.0115448 0.000113221
13 0.0129355 0.000366023
14 0.0143659 0.000378486
15 0.015833 0.000377744
16 0.0173341 0.000345746
17 0.0188667 0.000339177
18 0.0204286 0.000326663
19 0.0220179 0.000259324
20 0.0236328 0.000327956
21 0.0252715 0.000225207
22 0.0269325 0.000442847
23 0.0286145 0.000445724
24 0.030316 0.000421592
25 0.0320356 0.00046876
26 0.0337721 0.000490561
27 0.0355246 0.0005014
28 0.0372921 0.000551655
29 0.039074 0.000564171
30 0.0408695 0.000546528
31 0.0426781 0.000631044
32 0.044499 0.000698073
33 0.0463315 0.000750178
34 0.048175 0.000772125
35 0.0500292 0.000760155
36 0.0518937 0.000856238
37 0.0537681 0.000845154
38 0.0556521 0.000863533
39 0.0575447 0.000915259
40 0.0594449 0.000954839
41 0.0613514 0.00101197
42 0.0632632 0.00104266
43 0.065179 0.0009887
44 0.0670977 0.0010996
45 0.0690185 0.00113426
46 0.0709408 0.00119157
47 0.0728637 0.0012625
48 0.0747868 0.00134541
49 0.0767032 0.00141609
50 0.078613 0.00147202
51 0.0805171 0.0015855
52 0.0824163 0.00165596
53 0.0843069 0.00172546
54 0.0861881 0.00179936
55 0.0880619 0.00189854
56 0.0899294 0.00195303
57 0.0917937 0.002036
58 0.0936557 0.00212392
59 0.0955162 0.00221132
60 0.097376 0.00227628
61 0.0992357 0.00235434
62 0.101096 0.00244295
63 0.102954 0.00249568
64 0.104809 0.00255751
65 0.106661 0.00275249
66 0.108513 0.0027105
67 0.110365 0.00274561
68 0.112217 0.00278971
69 0.11407 0.00285558
70 0.115924 0.00294827
71 0.11778 0.00299442
72 0.119638 0.00309244
73 0.121499 0.00306747
74 0.123362 0.00316662
75 0.125228 0.00309494
76 0.127096 0.00295601
77 0.128963 0.00315882
78 0.130828 0.00303214
79 0.132686 0.00280175
80 0.134538 0.00302729
81 0.136384 0.00288163
82 0.138225 0.00259536
83 0.140063 0.00248077
84 0.141897 0.002524
85 0.14373 0.00236411
86 0.145559 0.00217454
87 0.147383 0.00184553
88 0.149205 0.00166099
89 0.151025 0.001484
90 0.152843 0.00127625
91 0.15466 0.00103215
92 0.156478 0.00076693
93 0.158297 0.000489965
94 0.160115 0.000513225
95 0.161935 0.00118183
96 0.163755 0.00187649
97 0.165577 0.00164908
98 0.167401 0.001539
99 0.169227 0.0013357
100 0.171054 0.00111926
101 0.172882 0.000886856
102 0.174711 0.000615883
103 0.17654 0.000302775
104 0.17837 -4.18622e-05
105 0.1802 -0.000424285
106 0.182029 -0.000801442
107 0.183853 -0.00143923
108 0.185673 -0.00215823
109 0.187484 -0.00246319
110 0.189285 -0.00245943
111 0.191074 -0.00284738
112 0.19285 -0.00316615
113 0.194616 -0.00377352
114 0.196372 -0.00426423
115 0.198123 -0.00475755
116 0.19987 -0.00528416
117 0.201607 -0.0058319
118 0.203338 -0.00636902
119 0.205064 -0.00691868
120 0.206787 -0.00748032
121 0.208509 -0.00804991
122 0.21023 -0.0086677
123 0.211953 -0.00942892
124 0.213675 -0.00998097
125 0.215399 -0.0108216
126 0.217123 -0.0112534
127 0.218848 -0.0118316
128 0.220572 -0.0124648
129 0.222297 -0.0130221
130 0.224009 -0.0136351
131 0.22571 -0.0143348
132 0.227402 -0.0151239
133 0.229086 -0.0159804
134 0.230762 -0.0166987
135 0.232432 -0.0174235
136 0.234097 -0.0185081
137 0.23575 -0.0187086
138 0.237398 -0.0194857
139 0.23904 -0.0200753
140 0.240681 -0.0207652
141 0.242322 -0.0217295
142 0.243959 -0.0231048
143 0.245594 -0.0239427
144 0.247229 -0.0247597
145 0.248864 -0.0256729
146 0.250499 -0.026578
147 0.252135 -0.0274569
148 0.253772 -0.0202137
149 0.25541 -0.0180898
150 0.257049 -0.0206851
151 0.258691 -0.0206918
152 0.260335 -0.0214687
153 0.261982 -0.0214104
154 0.263632 -0.021539
155 0.265286 -0.0216142
156 0.266943 -0.0221605
157 0.268602 -0.022373
158 0.270265 -0.0228084
159 0.271932 -0.023283
160 0.273602 -0.0235498
161 0.275276 -0.0241095
162 0.276955 -0.0246376
163 0.278638 -0.0252978
164 0.280326 -0.0259483
165 0.282018 -0.0266517
166 0.283716 -0.0273376
167 0.285418 -0.0281346
168 0.287125 -0.0289598
169 0.288837 -0.0298695
170 0.290553 -0.0296655
171 0.292273 -0.0232248
172 0.293996 -0.0217263
173 0.295723 -0.0212262
174 0.297454 -0.023402
175 0.299187 -0.0231644
176 0.300924 -0.0233607
177 0.302664 -0.0252455
178 0.304406 -0.0258502
179 0.306151 -0.0264927
180 0.307898 -0.0280365
181 0.309648 -0.0291415
182 0.311399 -0.0309424
183 0.313151 -0.0328646
184 0.314905 -0.0348141
185 0.31666 -0.0366488
186 0.318416 -0.038875
187 0.320172 -0.0409677
188 0.32193 -0.0402374
189 0.323688 -0.0407909
190 0.325448 -0.042181
191 0.327208 -0.0433397
192 0.328969 -0.0459662
193 0.33073 -0.0492034
194 0.332489 -0.0522988
195 0.334244 -0.0552821
196 0.335999 -0.0584113
197 0.337749 -0.0613864
198 0.3395 -0.0649827
199 0.341251 -0.0666522
200 0.343002 -0.0694051
201 0.344754 -0.0717214
202 0.346505 -0.074262
203 0.348258 -0.076681
204 0.350012 -0.0788306
205 0.351768 -0.0807189
206 0.353525 -0.0824626
207 0.355284 -0.0840639
208 0.357044 -0.0853824
209 0.358805 -0.0865912
210 0.360566 -0.0878433
211 0.362324 -0.088538
212 0.364067 -0.0892814
213 0.365799 -0.09001
214 0.367523 -0.0903209
215 0.369234 -0.0916416
216 0.370932 -0.0916441
217 0.37262 -0.0922763
218 0.374303 -0.0933582
219 0.375972 -0.0938184
220 0.377634 -0.0938669
221 0.379291 -0.0941508
222 0.380939 -0.094027
223 0.382579 -0.0942813
224 0.384215 -0.0940677
225 0.385846 -0.0938637
226 0.387469 -0.0933885
227 0.389088 -0.0929056
228 0.390707 -0.092388
229 0.392317 -0.0913508
230 0.393924 -0.09026
231 0.39553 -0.0886388
232 0.397133 -0.0873516
233 0.398732 -0.0858414
234 0.400331 -0.0841476
235 0.40193 -0.0820366
236 0.403525 -0.0801933
237 0.405121 -0.0783283
238 0.406717 -0.0755895
239 0.408311 -0.0724232
240 0.409905 -0.0698798
241 0.411499 -0.0667833
242 0.413092 -0.0613298
243 0.414685 -0.0574278
244 0.416279 -0.0533206
245 0.417872 -0.0477587
246 0.419464 -0.0432256
247 0.421056 -0.0360734
248 0.422648 -0.0296272
249 0.424239 -0.0234746
250 0.425829 -0.0157867
251 0.427419 -0.0073976
252 0.429008 0.00114739
253 0.430594 0.0100535
254 0.43218 0.0198621
255 0.433766 0.0303441
256 0.435349 0.0400813
257 0.43693 0.050671
258 0.438512 0.0623576
259 0.44009 0.0752184
260 0.441665 0.0889047
261 0.443239 0.103635
262 0.444813 0.11992
263 0.446385 0.136525
264 0.447954 0.155233
265 0.449523 0.175231
266 0.451088 0.195741
267 0.452652 0.219066
268 0.454215 0.243788
269 0.455774 0.269679
270 0.457331 0.29668
271 0.458888 0.324519
272 0.460442 0.353434
273 0.461994 0.38371
274 0.463546 0.415127
275 0.465096 0.447676
276 0.466644 0.480955
277 0.468192 0.515209
278 0.469739 0.551325
279 0.471283 0.587555
280 0.472828 0.625052
281 0.474373 0.663429
282 0.475915 0.703033
283 0.477457 0.744462
284 0.478999 0.787283
285 0.480539 0.831985
286 0.482078 0.878147
287 0.483617 0.926631
288 0.485153 0.977116
289 0.486688 1.03001
290 0.488223 1.08603
291 0.489756 1.1441
292 0.491288 1.20511
293 0.492821 1.26844
294 0.494352 1.33512
295 0.495882 1.40455
296 0.497412 1.47583
297 0.498942 1.55063
298 0.500471 1.62745
299 0.501999 1.70693
300 0.503527 1.78864
301 0.505054 1.87392
302 0.50658 1.96116
303 0.508106 2.05052
304 0.509631 2.14329
305 0.511156 2.2392
306 0.51268 2.33971
307 0.514203 2.44447
308 0.515725 2.5538
309 0.517248 2.66948
310 0.518769 2.78886
311 0.52029 2.91166
312 0.52181 3.0363
313 0.52333 3.1611
314 0.524849 3.28413
315 0.526368 3.40397
316 0.527886 3.51901
317 0.529404 3.62743
318 0.530923 3.7277
319 0.53244 3.81786
320 0.533957 3.89594
321 0.535474 3.96198
322 0.536989 4.0118
323 0.538505 4.04122
324 0.54002 4.0544
325 0.541534 4.04756
326 0.543048 4.01644
327 0.544563 3.96029
328 0.546077 3.8792
329 0.54759 3.76998
330 0.549104 3.63593
331 0.550615 3.4764
332 0.552127 3.29086
333 0.553639 3.07982
334 0.55515 2.84545
335 0.556661 2.59002
336 0.558172 2.31494
337 0.559683 2.02298
338 0.561195 1.7155
339 0.562706 1.39611
340 0.564217 1.06738
341 0.565729 0.730464
342 0.567241 0.389525
343 0.568753 0.0468354
344 0.570266 -0.294611
345 0.571778 -0.632062
346 0.573291 -0.962769
347 0.574805 -1.28525
348 0.576319 -1.5957
349 0.577834 -1.89177
350 0.579349 -2.17156
351 0.580865 -2.43363
352 0.582382 -2.67644
353 0.583899 -2.89818
354 0.585418 -3.10067
355 0.586937 -3.27923
356 0.588457 -3.43695
357 0.589978 -3.57022
358 0.5915 -3.67936
359 0.593022 -3.76575
360 0.594546 -3.82946
361 0.596071 -3.87171
362 0.597597 -3.89369
363 0.599125 -3.89676
364 0.600653 -3.88247
365 0.602183 -3.85239
366 0.603714 -3.80855
367 0.605246 -3.75277
368 0.60678 -3.68734
369 0.608315 -3.61348
370 0.609851 -3.53351
371 0.611389 -3.44898
372 0.612928 -3.36254
373 0.614468 -3.27399
374 0.61601 -3.18425
375 0.617553 -3.09441
376 0.619096 -3.00601
377 0.620641 -2.91942
378 0.622188 -2.83564
379 0.623735 -2.75403
380 0.625283 -2.67554
381 0.626832 -2.59967
382 0.628382 -2.52695
383 0.629933 -2.45759
384 0.631485 -2.39167
385 0.633038 -2.32871
386 0.634592 -2.26911
387 0.636148 -2.21315
388 0.637704 -2.16053
389 0.639261 -2.11106
390 0.640819 -2.06487
391 0.642379 -2.02171
392 0.643939 -1.98179
393 0.645501 -1.94455
394 0.647064 -1.91067
395 0.648628 -1.88017
396 0.650193 -1.85283
397 0.65176 -1.82884
398 0.653327 -1.8082
399 0.654897 -1.79102
400 0.656467 -1.77679
401 0.658039 -1.76577
402 0.659613 -1.75719
403 0.661188 -1.75116
404 0.662764 -1.74674
405 0.664342 -1.74329
406 0.665921 -1.7394
407 0.667502 -1.73452
408 0.669084 -1.72682
409 0.670668 -1.71503
410 0.672253 -1.69824
411 0.67384 -1.67516
412 0.675428 -1.64404
413 0.677016 -1.60459
414 0.678606 -1.55558
415 0.680197 -1.495
416 0.68179 -1.425
417 0.683383 -1.34423
418 0.684977 -1.25341
419 0.686573 -1.15329
420 0.68817 -1.04382
421 0.689768 -0.925741
422 0.691367 -0.800087
423 0.692967 -0.668
424 0.694568 -0.530747
425 0.696171 -0.389321
426 0.697774 -0.245077
427 0.699379 -0.101283
428 0.700984 0.0451852
429 0.70259 0.187539
430 0.704198 0.327666
431 0.705806 0.464249
432 0.707415 0.59403
433 0.709024 0.717336
434 0.710635 0.832188
435 0.712245 0.938063
436 0.713856 1.03449
437 0.715467 1.12056
438 0.717076 1.19621
439 0.718684 1.26148
440 0.720292 1.31631
441 0.721897 1.36076
442 0.723503 1.39563
443 0.725108 1.42102
444 0.726712 1.43737
445 0.728316 1.44546
446 0.72992 1.44562
447 0.731523 1.43817
448 0.733125 1.4237
449 0.734726 1.40245
450 0.736324 1.37498
451 0.737919 1.34152
452 0.739515 1.30254
453 0.741107 1.25817
454 0.742698 1.20819
455 0.744289 1.15376
456 0.745878 1.0945
457 0.747465 1.03108
458 0.749052 0.962447
459 0.750637 0.890058
460 0.752221 0.814386
461 0.753805 0.736068
462 0.755389 0.65474
463 0.756973 0.570738
464 0.758556 0.484459
465 0.760139 0.396777
466 0.761722 0.307201
467 0.763306 0.216366
468 0.764889 0.124327
469 0.766472 0.031519
470 0.768054 -0.0618699
471 0.769635 -0.15544
472 0.771213 -0.248725
473 0.77279 -0.340757
474 0.774365 -0.432638
475 0.775939 -0.524125
476 0.777512 -0.615133
477 0.779084 -0.703641
478 0.780654 -0.791118
479 0.782224 -0.876827
480 0.783794 -0.960451
481 0.785362 -1.04254
482 0.78693 -1.12246
483 0.788496 -1.20045
484 0.79006 -1.27628
485 0.791622 -1.35019
486 0.793179 -1.42225
487 0.794736 -1.49214
488 0.796288 -1.56005
489 0.797838 -1.62622
490 0.799386 -1.69083
491 0.80093 -1.75392
492 0.802473 -1.81523
493 0.804013 -1.87432
494 0.80555 -1.93103
495 0.807086 -1.98457
496 0.808618 -2.0343
497 0.810149 -2.07954
498 0.811676 -2.11973
499 0.813201 -2.1545
500 0.814726 -2.18386
501 0.816246 -2.20768
502 0.817765 -2.22687
503 0.819281 -2.24153
504 0.820793 -2.25231
505 0.822303 -2.25998
506 0.823809 -2.26483
507 0.825312 -2.26475
508 0.826811 -2.2625
509 0.828307 -2.25455
510 0.829803 -2.24055
511 0.831293 -2.21886
512 0.83278 -2.18593
513 0.834265 -2.14382
514 0.835746 -2.08959
515 0.837226 -2.02229
516 0.838702 -1.94135
517 0.840177 -1.84685
518 0.841648 -1.73887
519 0.843116 -1.6171
520 0.844583 -1.48243
521 0.846046 -1.33566
522 0.847507 -1.17731
