-0.492188 -0.0016991
-0.476562 -0.00168723
-0.460938 -0.00166448
-0.449219 -0.00164161
-0.441406 -0.0016219
-0.433594 -0.0015982
-0.425781 -0.00157009
-0.417969 -0.00153724
-0.410156 -0.00149939
-0.402344 -0.00145641
-0.394531 -0.0014083
-0.386719 -0.00135524
-0.378906 -0.0012976
-0.371094 -0.00123579
-0.363281 -0.00117027
-0.355469 -0.00110142
-0.347656 -0.00102961
-0.339844 -0.00095516
-0.332031 -0.000878381
-0.324219 -0.000799625
-0.316406 -0.000719317
-0.308594 -0.000637946
-0.300781 -0.000556024
-0.292969 -0.000474023
-0.285156 -0.000392303
-0.277344 -0.000311053
-0.269531 -0.000230292
-0.261719 -0.000149864
-0.253906 -6.94354e-05
-0.246094 1.14351e-05
-0.246094 1.14351e-05
-0.238281 9.30518e-05
-0.230469 0.000175609
-0.222656 0.00025883
-0.214844 0.000342329
-0.207031 0.000425771
-0.199219 0.000509119
-0.191406 0.000592692
-0.183594 0.000676934
-0.175781 0.000761905
-0.167969 0.000846944
-0.160156 0.00093088
-0.152344 0.00101268
-0.144531 0.00109187
-0.136719 0.00116822
-0.128906 0.00124124
-0.121094 0.00131021
-0.113281 0.0013748
-0.105469 0.00143536
-0.0976562 0.00149252
-0.0898438 0.00154649
-0.0820312 0.00159688
-0.0742188 0.00164294
-0.0664062 0.00168372
-0.0585938 0.0017185
-0.0507812 0.00174724
-0.0429688 0.0017704
-0.0351562 0.00178979
-0.0273438 0.00180562
-0.0195312 0.00181721
-0.0078125 0.00182685
0.246094 8.40266e-07
0.253906 -7.95844e-05
0.261719 -0.000159382
0.269531 -0.000238937
0.277344 -0.000318562
0.285156 -0.000398439
0.292969 -0.000478621
0.300781 -0.000558984
0.308594 -0.00063924
0.316406 -0.000719017
0.324219 -0.00079797
0.332031 -0.00087581
0.339844 -0.000952277
0.347656 -0.00102707
0.355469 -0.00109977
0.363281 -0.00116985
0.371094 -0.00123672
0.378906 -0.00129989
0.386719 -0.00135898
0.394531 -0.00141374
0.402344 -0.00146394
0.410156 -0.00150932
0.417969 -0.00154959
0.425781 -0.00158443
0.433594 -0.00161368
0.441406 -0.00163738
0.449219 -0.00165618
0.457031 -0.00167129
0.464844 -0.00168282
0.476562 -0.00169457
0.492188 -0.00170115
0.00390625 0.00182732
0.0117188 0.00182262
0.0195312 0.0018136
0.0273438 0.00180131
0.0351562 0.00178538
0.0429688 0.00176678
0.0507812 0.00174547
0.0585938 0.00171976
0.0664062 0.001689
0.0742188 0.00165251
0.0820312 0.00161001
0.0898438 0.00156162
0.0976562 0.00150764
0.105469 0.00144843
0.113281 0.00138453
0.121094 0.00131672
0.128906 0.00124566
0.136719 0.00117168
0.144531 0.00109486
0.152344 0.00101522
0.160156 0.000932949
0.167969 0.000848523
0.175781 0.00076264
0.183594 0.000676033
0.191406 0.000589323
0.199219 0.000502942
0.207031 0.000417135
0.214844 0.000332042
0.222656 0.000247782
0.230469 0.000164446
0.238281 8.20879e-05
0.246094 8.40266e-07
